family_id	monomer_length	diagnostic_kmer_count	median_kmer_depth	haploid_depth	estimated_copy_number	estimated_bp	depth_mad	copy_number_interval_low	copy_number_interval_high	confidence	warning
f020	171	171	80.0000	5.0003	15.9992	2735.8631	9.0000	12.1994	20.5990	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f021	171	171	60.0000	5.0003	11.9994	2051.8973	2.0000	11.3994	12.3994	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f022	171	171	103.0000	5.0003	20.5990	3522.4237	10.0000	17.5991	23.9988	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f023	171	171	177.0000	5.0003	35.3982	6053.0971	2.0000	34.1983	35.9982	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f024	171	171	67.0000	5.0003	13.3993	2291.2853	6.0000	11.3994	15.3992	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f025	171	171	476.0000	5.0003	95.1952	16278.3854	4.0000	93.9953	96.5952	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f026	171	171	219.0000	5.0003	43.7978	7489.4252	7.0000	41.3979	46.3977	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f027	171	171	348.0000	5.0003	69.5965	11901.0045	2.0000	68.3966	70.3965	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f028	171	171	176.0000	5.0003	35.1982	6018.8988	11.0000	31.9984	38.7981	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f029	171	171	292.0000	5.0003	58.3971	9985.9003	2.0000	57.7971	59.7970	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f030	171	171	166.0000	5.0003	33.1983	5676.9159	10.0000	28.1986	36.3982	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f031	171	171	979.0000	5.0003	195.7902	33480.1247	4.0000	194.5903	197.3901	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f032	171	171	715.0000	5.0003	142.9928	24451.7764	35.0000	129.3935	155.9922	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f033	171	171	1289.0000	5.0003	257.7871	44081.5942	7.0000	255.7872	260.9869	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f034	171	171	534.0000	5.0003	106.7947	18261.8862	18.0000	100.3950	113.5943	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f035	171	171	1240.0000	5.0003	247.9876	42405.8780	6.0000	245.5877	249.9875	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f036	171	171	822.0000	5.0003	164.3918	28110.9933	27.0000	156.3922	178.1911	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f037	421	421	142.0000	5.0003	28.3986	11955.8017	2.0000	27.3986	28.9985	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f038	421	421	84.0000	5.0003	16.7992	7072.4461	8.0000	13.9993	19.5990	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f039	421	421	10.0000	5.0003	1.9999	841.9579	1.0000	1.7999	2.1999	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f040	421	421	18.0000	5.0003	3.5998	1515.5242	2.0000	2.7999	4.1998	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f041	421	421	110.0000	5.0003	21.9989	9261.5366	3.0000	20.7990	22.5989	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f042	421	421	61.0000	5.0003	12.1994	5135.9430	9.0000	9.3995	14.5993	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f043	421	421	271.0000	5.0003	54.1973	22817.0582	2.0000	53.1973	55.1972	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f044	421	421	189.0000	5.0003	37.7981	15913.0037	10.0000	33.9983	42.9978	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f045	421	421	324.0000	5.0003	64.7968	27279.4349	3.0000	63.7968	65.7967	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f046	421	421	216.0000	5.0003	43.1978	18186.2900	13.0000	38.3981	49.3975	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f047	421	421	395.0000	5.0003	78.9960	33257.3358	3.0000	77.5961	79.9960	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f048	421	421	358.0000	5.0003	71.5964	30142.0917	21.0000	64.1968	78.7961	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f049	421	421	1209.0000	5.0003	241.7879	101792.7063	5.0000	239.7880	243.9878	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f050	421	421	717.0000	5.0003	143.3928	60368.3792	20.0000	135.9932	151.3924	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f051	421	421	824.0000	5.0003	164.7918	69377.3284	5.0000	162.9918	166.1917	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f052	421	421	718.0000	5.0003	143.5928	60452.5750	31.0000	132.3934	155.7922	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f053	421	421	878.0000	5.0003	175.5912	73923.9008	5.0000	173.5913	177.1911	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f054	421	421	610.0000	5.0003	121.9939	51359.4300	20.0000	114.7943	128.7936	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
megabase_171	171	171	21045.0000	5.0003	4208.7894	719702.9861	65.0000	4185.5906	4242.7877	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
