family_id	monomer_length	diagnostic_kmer_count	median_kmer_depth	haploid_depth	estimated_copy_number	estimated_bp	depth_mad	copy_number_interval_low	copy_number_interval_high	confidence	warning
f011	61	61	1017.0000	20.0008	50.8479	3101.7211	21.0000	49.2480	52.1478	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f012	61	61	661.0000	20.0008	33.0486	2015.9662	51.0000	28.8988	36.1985	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f013	61	61	2210.0000	20.0008	110.4954	6740.2199	14.0000	109.4954	112.3953	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f014	61	61	1792.0000	20.0008	89.5963	5465.3729	37.0000	86.6464	96.3460	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f015	61	61	2946.0000	20.0008	147.2939	8984.9266	20.0000	145.5939	149.0938	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f016	61	61	1976.0000	20.0008	98.7959	6026.5496	45.0000	93.5961	102.0958	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f017	61	61	3671.0000	20.0008	183.5424	11196.0847	23.0000	181.1925	185.4423	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f018	61	61	1229.0000	20.0008	61.4474	3748.2942	34.0000	57.6476	64.1473	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f019	171	171	296.0000	20.0008	14.7994	2530.6948	6.0000	14.1494	15.2994	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f020	171	171	211.0000	20.0008	10.5496	1803.9750	26.0000	7.3997	12.3995	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f021	171	171	359.0000	20.0008	17.9493	3069.3225	8.0000	16.7993	18.5492	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f022	171	171	144.0000	20.0008	7.1997	1231.1488	14.0000	5.6498	8.0497	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f023	171	171	288.0000	20.0008	14.3994	2462.2977	8.0000	13.4494	15.0494	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f024	171	171	146.0000	20.0008	7.2997	1248.2481	15.0000	5.9498	9.3996	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f025	171	171	683.0000	20.0008	34.1486	5839.4073	7.0000	33.5486	34.8985	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f026	171	171	718.0000	20.0008	35.8985	6138.6449	35.0000	33.1986	39.9983	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f027	171	171	1237.0000	20.0008	61.8474	10575.9105	13.0000	60.3475	62.9974	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f028	171	171	761.0000	20.0008	38.0484	6506.2796	36.0000	33.3486	41.0983	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f029	171	171	1241.0000	20.0008	62.0474	10610.1091	15.0000	60.3975	63.2474	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f030	171	171	756.0000	20.0008	37.7984	6463.5314	28.0000	34.8486	40.2983	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f031	171	171	3001.0000	20.0008	150.0438	25657.4838	21.0000	147.7439	151.7937	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f032	171	167	1788.0000	20.0008	89.3963	15286.7648	66.0000	83.2765	95.7060	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f033	171	171	3061.0000	20.0008	153.0436	26170.4625	24.0000	150.5937	154.8936	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f034	171	171	1513.0000	20.0008	75.6469	12935.6125	36.0000	72.1970	79.5467	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f035	171	171	2650.0000	20.0008	132.4945	22656.5585	28.0000	130.6446	136.4443	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f036	171	171	1729.0000	20.0008	86.4464	14782.3357	68.0000	79.9967	91.6462	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f037	421	421	310.0000	20.0008	15.4994	6525.2288	7.0000	14.5994	16.2493	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f038	421	421	171.0000	20.0008	8.5496	3599.4004	19.0000	6.8997	10.1496	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f039	421	421	278.0000	20.0008	13.8994	5851.6568	6.0000	13.2494	14.4994	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f040	421	421	142.0000	20.0008	7.0997	2988.9758	16.0000	5.0498	8.4496	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f041	421	421	289.0000	20.0008	14.4494	6083.1972	6.0000	13.6494	14.9494	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f042	421	421	166.0000	20.0008	8.2997	3494.1548	17.0000	6.5497	10.6996	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f043	421	421	1374.0000	20.0008	68.6971	28921.4982	15.0000	67.4972	70.6471	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f044	421	421	779.0000	20.0008	38.9484	16397.2686	34.0000	35.3985	42.9982	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f045	421	421	1024.0000	20.0008	51.1979	21554.3043	15.0000	49.7979	52.6478	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f046	421	421	682.0000	20.0008	34.0986	14355.5035	39.0000	30.0488	37.1985	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f047	421	418	1206.0000	20.0008	60.2975	25385.2451	11.0000	59.3475	61.4974	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f048	421	421	610.0000	20.0008	30.4987	12839.9664	35.0000	27.5489	34.2486	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f049	421	421	2972.0000	20.0008	148.5938	62558.0004	29.0000	145.8939	150.9937	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f050	421	421	2016.0000	20.0008	100.7958	42435.0366	75.0000	89.9463	107.1955	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f051	421	421	2657.0000	20.0008	132.8445	55927.5259	22.0000	130.9946	134.9944	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f052	421	421	1590.0000	20.0008	79.4967	33468.1092	49.0000	75.1969	84.3965	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f053	421	421	2584.0000	20.0008	129.1946	54390.9398	19.0000	127.0447	131.1446	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f054	421	421	1653.0000	20.0008	82.6466	34794.2041	68.0000	76.8968	88.6963	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
megabase_171	171	171	63453.0000	20.0008	3172.5182	542500.6064	423.0000	3140.8695	3217.4163	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
