family_id	monomer_length	diagnostic_kmer_count	median_kmer_depth	haploid_depth	estimated_copy_number	estimated_bp	depth_mad	copy_number_interval_low	copy_number_interval_high	confidence	warning
f012	61	61	37.0000	1.0007	36.9727	2255.3340	2.0000	34.9742	39.9705	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f013	61	61	94.0000	1.0007	93.9306	5729.7674	1.0000	91.9321	96.9284	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f014	61	61	0.0000	1.0007	0.0000	0.0000	0.0000	0.0000	0.0000	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f015	61	61	49.0000	1.0007	48.9638	2986.7937	2.0000	46.9653	51.9616	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f016	61	61	72.0000	1.0007	71.9469	4388.7580	2.0000	67.9498	73.9454	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f017	61	61	0.0000	1.0007	0.0000	0.0000	0.0000	0.0000	0.0000	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f018	61	61	153.0000	1.0007	152.8871	9326.1108	4.0000	142.8944	159.8819	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f019	171	171	0.0000	1.0007	0.0000	0.0000	0.0000	0.0000	0.0000	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f020	171	171	22.0000	1.0007	21.9838	3759.2231	2.0000	16.9875	25.9808	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f021	171	171	36.0000	1.0007	35.9734	6151.4559	1.0000	33.9749	37.9720	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f022	171	171	36.0000	1.0007	35.9734	6151.4559	4.0000	28.9786	41.9690	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f023	171	171	38.0000	1.0007	37.9720	6493.2035	1.0000	35.9734	38.9712	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f024	171	171	13.0000	1.0007	12.9904	2221.3591	2.0000	9.9926	14.9889	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f025	171	171	88.0000	1.0007	87.9350	15036.8922	1.0000	84.9373	89.9336	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f026	171	171	33.0000	1.0007	32.9756	5638.8346	2.0000	29.9779	34.9742	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f027	171	171	0.0000	1.0007	0.0000	0.0000	0.0000	0.0000	0.0000	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f028	171	171	22.0000	1.0007	21.9838	3759.2231	3.0000	18.9860	24.9815	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f029	171	171	64.0000	1.0007	63.9528	10935.9216	1.0000	62.9535	67.9498	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f030	171	171	107.0000	1.0007	106.9210	18283.4940	7.0000	92.9314	117.9129	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f031	171	171	85.0000	1.0007	84.9373	14524.2709	1.0000	81.9395	86.9358	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f032	171	171	0.0000	1.0007	0.0000	0.0000	0.0000	0.0000	0.0000	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f033	171	171	123.0000	1.0007	122.9092	21017.4744	3.0000	117.9129	126.9063	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f034	171	171	112.0000	1.0007	111.9173	19137.8629	4.0000	105.9218	121.9099	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f035	171	171	252.0000	1.0007	251.8140	43060.1914	2.0000	245.8184	254.8118	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f036	171	171	112.0000	1.0007	111.9173	19137.8629	7.0000	100.9254	123.9085	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f037	421	421	36.0000	1.0007	35.9734	15144.8125	1.0000	33.9749	37.9720	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f038	421	421	31.0000	1.0007	30.9771	13041.3663	3.0000	26.9801	36.9727	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f039	421	421	0.0000	1.0007	0.0000	0.0000	0.0000	0.0000	0.0000	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f040	421	421	4.0000	1.0007	3.9970	1682.7569	1.0000	1.9985	5.9956	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f041	421	421	20.0000	1.0007	19.9852	8413.7847	1.0000	17.9867	21.9838	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f042	421	421	18.0000	1.0007	17.9867	7572.4063	3.0000	12.9904	21.9838	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f043	421	421	21.0000	1.0007	20.9845	8834.4740	1.0000	18.9860	22.9830	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f044	421	421	59.0000	1.0007	58.9564	24820.6650	4.0000	50.9624	66.9505	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f045	421	421	59.0000	1.0007	58.9564	24820.6650	1.0000	55.9587	60.9550	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f046	421	421	34.0000	1.0007	33.9749	14303.4341	3.0000	27.9793	39.9705	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f047	421	421	114.0000	1.0007	113.9159	47958.5730	2.0000	109.9188	116.9136	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f048	421	421	30.0000	1.0007	29.9779	12620.6771	3.0000	24.9815	34.9742	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f049	421	421	301.0000	1.0007	300.7778	126627.4603	3.0000	294.7822	304.7749	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f050	421	421	104.0000	1.0007	103.9232	43751.6806	5.0000	95.9291	112.9166	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f051	421	421	39.0000	1.0007	38.9712	16406.8802	1.0000	35.9734	40.9697	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f052	421	421	148.0000	1.0007	147.8908	62262.0071	7.0000	132.9018	161.8804	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f053	421	421	217.0000	1.0007	216.8398	91289.5644	2.0000	211.8435	220.8369	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f054	421	421	165.0000	1.0007	164.8782	69413.7241	7.0000	154.8856	178.8679	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
megabase_171	171	171	3662.0000	1.0007	3659.2969	625739.7660	23.0000	3624.3227	3698.2681	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
