family_id	monomer_length	diagnostic_kmer_count	median_kmer_depth	haploid_depth	estimated_copy_number	estimated_bp	depth_mad	copy_number_interval_low	copy_number_interval_high	confidence	warning
f019	171	171	377.0000	20.0008	18.8492	3223.2210	0.0000	17.8493	18.8992	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f020	171	171	247.0000	20.0008	12.3495	2111.7655	23.0000	9.1496	14.6994	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f021	171	171	490.0000	20.0008	24.4990	4189.3323	1.0000	23.1991	24.4990	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f022	171	171	294.0000	20.0008	14.6994	2513.5994	22.0000	12.5495	16.7993	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f023	171	171	432.0000	20.0008	21.5991	3693.4522	1.0000	20.5492	21.6991	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f024	171	171	196.0000	20.0008	9.7996	1675.7329	15.0000	8.2997	11.9495	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f025	171	171	2106.0000	20.0008	105.2958	18005.5793	1.0000	104.2958	105.4458	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f026	171	171	1159.0000	20.0008	57.9477	9909.0534	47.0000	53.4479	62.3475	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f027	171	171	1413.0000	20.0008	70.6472	12080.6665	3.0000	69.4972	70.7972	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f028	171	171	703.0000	20.0008	35.1486	6010.4094	42.0000	31.1988	39.5484	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f029	171	171	1741.0000	20.0008	87.0465	14884.9542	2.0000	85.8966	87.1965	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f030	171	171	1115.0000	20.0008	55.7478	9532.8684	70.0000	47.5981	62.1975	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f031	171	171	4108.0000	20.0008	205.3918	35121.9942	2.0000	204.7418	205.5918	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f032	171	171	3416.0000	20.0008	170.7932	29205.6310	173.0000	155.4438	185.4926	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f033	171	171	4084.0000	20.0008	204.1918	34916.8025	4.0000	203.0919	204.4918	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f034	171	171	2552.0000	20.0008	127.5949	21818.7267	73.0000	119.1452	135.3946	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f035	171	171	4088.0000	20.0008	204.3918	34951.0011	5.0000	203.5419	204.7918	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f036	171	171	2738.0000	20.0008	136.8945	23408.9631	77.0000	129.9948	147.0941	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f037	421	421	483.0000	20.0008	24.1490	10166.7431	1.0000	24.0490	24.1990	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f038	421	421	402.0000	20.0008	20.0992	8461.7613	44.0000	16.8993	23.7990	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f039	421	421	298.0000	20.0008	14.8994	6272.6489	1.0000	14.7994	14.9494	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f040	421	421	135.0000	20.0008	6.7497	2841.6363	13.0000	5.2498	7.7497	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f041	421	421	350.0000	20.0008	17.4993	7367.2051	2.0000	17.2493	17.5993	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f042	421	421	308.0000	20.0008	15.3994	6483.1405	45.0000	11.8995	18.0493	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f043	421	421	1473.0000	20.0008	73.6471	31005.4090	3.0000	73.2971	73.8470	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f044	421	421	923.0000	20.0008	46.1482	19428.3724	51.0000	41.6483	52.0979	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f045	421	421	1882.0000	20.0008	94.0962	39614.5144	1.0000	93.8962	94.3462	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f046	421	421	1108.0000	20.0008	55.3978	23322.4665	62.0000	49.9980	62.3975	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f047	421	421	1582.0000	20.0008	79.0968	33299.7672	4.0000	78.7468	79.3968	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f048	421	421	1227.0000	20.0008	61.3475	25827.3163	71.0000	55.8978	68.0473	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f049	421	421	4302.0000	20.0008	215.0914	90553.4756	6.0000	214.7914	215.7914	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f050	421	421	2776.0000	20.0008	138.7944	58432.4612	75.0000	131.2447	147.1941	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f051	421	421	3759.0000	20.0008	187.9425	79123.7831	2.0000	187.7425	188.1925	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f052	421	421	2747.0000	20.0008	137.3445	57822.0357	117.0000	126.5949	149.6940	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f053	421	421	4728.0000	20.0008	236.3905	99520.4167	7.0000	235.7406	236.7905	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f054	421	421	2878.0000	20.0008	143.8942	60579.4753	84.0000	135.7446	150.3440	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
megabase_171	171	171	94259.0000	20.0008	4712.7614	805882.1946	380.0000	4683.8125	4750.9598	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
